book_number,title,author,language,genres,plain_text_url
4792,In Freedom's Cause : A Story of Wallace and Bruce,"Henty, G. A. (George Alfred), 1832-1902",English,"['Historical Novels', 'Adventure', 'British Literature']",https://www.gutenberg.org/ebooks/4792.txt.utf-8
4794,Dawn,"Adams, H. A., Mrs.",English,['Novels'],https://www.gutenberg.org/ebooks/4794.txt.utf-8
4795,"The Circassian Slave, or, the Sultan's favorite : a story of Constantinople and the Caucasus","Ballou, Maturin M. (Maturin Murray), 1820-1895",English,"['Romance', 'Historical Novels', 'Adventure']",https://www.gutenberg.org/ebooks/4795.txt.utf-8
4796,"Jack Tier; Or, The Florida Reef","Cooper, James Fenimore, 1789-1851",English,"['American Literature', 'Adventure', 'Novels']",https://www.gutenberg.org/ebooks/4796.txt.utf-8
4903,"Hilda Wade, a Woman with Tenacity of Purpose","Allen, Grant, 1848-1899",English,['Novels'],https://www.gutenberg.org/ebooks/4903.txt.utf-8
4905,Galusha the Magnificent,"Lincoln, Joseph Crosby, 1870-1944",English,"['American Literature', 'Humour', 'Novels']",https://www.gutenberg.org/ebooks/4905.txt.utf-8
4910,The Magic PuddingBeing the Adventures of Bunyip Bluegum and His Friends Bill Barnacle & Sam Sawnoff,"Lindsay, Norman, 1879-1969",English,"['Adventure', 'Children & Young Adult Reading', 'Humour']",https://www.gutenberg.org/ebooks/4910.txt.utf-8
4911,Wacousta : a tale of the Pontiac conspiracy — Volume 3,"Richardson, Major (John), 1796-1852",English,"['Historical Novels', 'Adventure']",https://www.gutenberg.org/ebooks/4911.txt.utf-8
4912,Wacousta : a tale of the Pontiac conspiracy (Complete),"Richardson, Major (John), 1796-1852",English,"['Historical Novels', 'Adventure', 'British Literature']",https://www.gutenberg.org/ebooks/4912.txt.utf-8
4914,The Motor Girls,"Penrose, Margaret",English,"['American Literature', 'Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/4914.txt.utf-8
4915,The Heart of Rachael,"Norris, Kathleen Thompson, 1880-1966",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/4915.txt.utf-8
4916,Undertow,"Norris, Kathleen Thompson, 1880-1966",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/4916.txt.utf-8
4917,The Kellys and the O'Kellys,"Trollope, Anthony, 1815-1882",English,"['Historical Novels', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/4917.txt.utf-8
4918,The Lilac Sunbonnet: A Love Story,"Crockett, S. R. (Samuel Rutherford), 1860-1914",English,"['Romance', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/4918.txt.utf-8
4920,The Blind Spot,"Flint, Homer Eon, 1888-1924",English,"['Science-Fiction & Fantasy', 'Novels']",https://www.gutenberg.org/ebooks/4920.txt.utf-8
4922,Bar-20 Days,"Mulford, Clarence Edward, 1883-1956",English,"['Adventure', 'Novels']",https://www.gutenberg.org/ebooks/4922.txt.utf-8
4923,King Midas: a Romance,"Sinclair, Upton, 1878-1968",English,"['American Literature', 'Romance', 'Novels']",https://www.gutenberg.org/ebooks/4923.txt.utf-8
4925,The Age of Fable,"Bulfinch, Thomas, 1796-1867",English,"['Mythology, Legends & Folklore']",https://www.gutenberg.org/ebooks/4925.txt.utf-8
4926,The Age of Chivalry,"Bulfinch, Thomas, 1796-1867",English,"['Historical Novels', 'Mythology, Legends & Folklore']",https://www.gutenberg.org/ebooks/4926.txt.utf-8
4927,Legends of Charlemagne,"Bulfinch, Thomas, 1796-1867",English,"['Historical Novels', 'Mythology, Legends & Folklore', 'British Literature']",https://www.gutenberg.org/ebooks/4927.txt.utf-8
4928,Bulfinch's Mythology,"Bulfinch, Thomas, 1796-1867",English,"['Mythology, Legends & Folklore']",https://www.gutenberg.org/ebooks/4928.txt.utf-8
4929,The Fashionable Adventures of Joshua Craig: A Novel,"Phillips, David Graham, 1867-1911",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/4929.txt.utf-8
4930,Paste Jewels,"Bangs, John Kendrick, 1862-1922",English,"['American Literature', 'Short Stories', 'Humour', 'Novels']",https://www.gutenberg.org/ebooks/4930.txt.utf-8
4931,Won By the Sword : a tale of the Thirty Years' War,"Henty, G. A. (George Alfred), 1832-1902",English,"['Historical Novels', 'Adventure']",https://www.gutenberg.org/ebooks/4931.txt.utf-8
4932,A Knight of the White Cross: A Tale of the Siege of Rhodes,"Henty, G. A. (George Alfred), 1832-1902",English,"['Historical Novels', 'Adventure', 'British Literature']",https://www.gutenberg.org/ebooks/4932.txt.utf-8
4940,Grace Harlowe's Senior Year at High School,"Chase, Josephine, -1931",English,"['Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/4940.txt.utf-8
4941,"The House Boat Boys; Or, Drifting Down to the Sunny South","Rathborne, St. George, 1854-1938",English,"['American Literature', 'Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/4941.txt.utf-8
4944,"Scenes and Characters, or, Eighteen Months at Beechcroft","Yonge, Charlotte M. (Charlotte Mary), 1823-1901",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/4944.txt.utf-8
4945,"Jane Allen, Junior","Bancroft, Edith",English,"['Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/4945.txt.utf-8
4946,Madame Midas,"Hume, Fergus, 1859-1932",English,"['Historical Novels', 'Novels']",https://www.gutenberg.org/ebooks/4946.txt.utf-8
4947,Sisters,"Norris, Kathleen Thompson, 1880-1966",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/4947.txt.utf-8
4948,"Love, the Fiddler","Osbourne, Lloyd, 1868-1947",English,"['American Literature', 'Romance', 'Novels']",https://www.gutenberg.org/ebooks/4948.txt.utf-8
4955,Leah Mordecai: A Novel,"Abbott, Belle K. (Belle Kendrick), 1842-1893",English,"['Historical Novels', 'Novels']",https://www.gutenberg.org/ebooks/4955.txt.utf-8
4956,The Duke's Prize; a Story of Art and Heart in Florence,"Ballou, Maturin M. (Maturin Murray), 1820-1895",English,"['Romance', 'Historical Novels', 'Novels']",https://www.gutenberg.org/ebooks/4956.txt.utf-8
4957,"The Heart's Secret; Or, the Fortunes of a Soldier: a Story of Love and the Low Latitudes.","Ballou, Maturin M. (Maturin Murray), 1820-1895",English,"['Romance', 'Historical Novels', 'Novels']",https://www.gutenberg.org/ebooks/4957.txt.utf-8
4958,"Justice in the By-Ways, a Tale of Life","Adams, F. Colburn (Francis Colburn), 1850-1891",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/4958.txt.utf-8
4959,The Life and Adventures of Maj. Roger Sherman Potter,"Adams, F. Colburn (Francis Colburn), 1850-1891",English,"['American Literature', 'Humour', 'Novels']",https://www.gutenberg.org/ebooks/4959.txt.utf-8
4961,Our Mr. Wrenn: The Romantic Adventures of a Gentle Man,"Lewis, Sinclair, 1885-1951",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/4961.txt.utf-8
4964,"Waverley; or, 'Tis sixty years since — Volume 1","Scott, Walter, 1771-1832",English,"['Historical Novels', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/4964.txt.utf-8
4965,"Waverley; or, 'Tis sixty years since — Volume 2","Scott, Walter, 1771-1832",English,"['Historical Novels', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/4965.txt.utf-8
4966,"Waverley; or, 'Tis sixty years since — Complete","Scott, Walter, 1771-1832",English,"['Classics of Literature', 'Historical Novels', 'Adventure', 'British Literature']",https://www.gutenberg.org/ebooks/4966.txt.utf-8
4969,The Belton Estate,"Trollope, Anthony, 1815-1882",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/4969.txt.utf-8
4979,Blacky the Crow,"Burgess, Thornton W. (Thornton Waldo), 1874-1965",English,"['Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/4979.txt.utf-8
4980,Old Granny Fox,"Burgess, Thornton W. (Thornton Waldo), 1874-1965",English,"['Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/4980.txt.utf-8
4982,A Rock in the Baltic,"Barr, Robert, 1850-1912",English,"['Romance', 'Adventure', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/4982.txt.utf-8
4984,The Hidden Children,"Chambers, Robert W. (Robert William), 1865-1933",English,"['Romance', 'Historical Novels', 'American Literature']",https://www.gutenberg.org/ebooks/4984.txt.utf-8
4985,"Ruth Fielding of the Red Mill; Or, Jasper Parloe's Secret","Emerson, Alice B.",English,"['American Literature', 'Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/4985.txt.utf-8
4987,"The Outdoor Girls at Rainbow Lake; Or, The Stirring Cruise of the Motor Boat Gem","Hope, Laura Lee",English,"['American Literature', 'Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/4987.txt.utf-8
4988,"The Outdoor Girls at Wild Rose Lodge; Or, The Hermit of Moonlight Falls","Hope, Laura Lee",English,"['American Literature', 'Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/4988.txt.utf-8
4989,A Sweet Girl Graduate,"Meade, L. T., 1854-1914",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/4989.txt.utf-8
4990,The Adventures of a Boy Reporter,"Morrison, Harry Steele, 1880-",English,"['American Literature', 'Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/4990.txt.utf-8
4991,"The Pony Rider Boys in New Mexico; Or, The End of the Silver Trail","Patchin, Frank Gee, 1861-1925",English,"['Adventure', 'Children & Young Adult Reading']",https://www.gutenberg.org/ebooks/4991.txt.utf-8
4992,"Diddie, Dumps, and Tot; Or, Plantation Child-Life","Pyrnelle, Louise Clarke, 1850-1907",English,"['American Literature', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/4992.txt.utf-8
4993,A Texas Ranger,"Raine, William MacLeod, 1871-1954",English,"['American Literature', 'Adventure', 'Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/4993.txt.utf-8
4994,"Five Thousand Miles Underground; Or, the Mystery of the Centre of the Earth","Rockwood, Roy",English,"['American Literature', 'Science-Fiction & Fantasy', 'Adventure', 'Novels']",https://www.gutenberg.org/ebooks/4994.txt.utf-8
4995,"True to Himself; Or, Roger Strong's Struggle for Place","Stratemeyer, Edward, 1862-1930",English,"['American Literature', 'Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/4995.txt.utf-8
4996,Number Seventeen,"Tracy, Louis, 1863-1928",English,"['Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/4996.txt.utf-8
4997,"Two Boys and a Fortune; Or, The Tyler Will","White, Matthew, 1857-1940",English,"['American Literature', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/4997.txt.utf-8
5002,"The Rover Boys in Business; Or, The Search for the Missing Bonds","Stratemeyer, Edward, 1862-1930",English,"['Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/5002.txt.utf-8
5003,"The Rover Boys in New York; Or, Saving Their Father's Honor","Stratemeyer, Edward, 1862-1930",English,"['American Literature', 'Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/5003.txt.utf-8
5004,"The Motor Boys on the Pacific; Or, the Young Derelict Hunters","Young, Clarence",English,"['Adventure', 'Children & Young Adult Reading']",https://www.gutenberg.org/ebooks/5004.txt.utf-8
5006,Harriet and the Piper,"Norris, Kathleen Thompson, 1880-1966",English,"['American Literature', 'Romance', 'Novels']",https://www.gutenberg.org/ebooks/5006.txt.utf-8
5007,The Poisoned Pen,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936",English,"['American Literature', 'Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/5007.txt.utf-8
5008,Katherine's Sheaves,"Sheldon, Georgie, Mrs., 1843-1926",English,['Novels'],https://www.gutenberg.org/ebooks/5008.txt.utf-8
5009,The Unspeakable Perk,"Adams, Samuel Hopkins, 1871-1958",English,"['American Literature', 'Romance', 'Adventure', 'Novels']",https://www.gutenberg.org/ebooks/5009.txt.utf-8
5051,The Morals of Marcus Ordeyne : a Novel,"Locke, William John, 1863-1930",English,"['Humour', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/5051.txt.utf-8
5052,Absalom's Hair,"Bjørnson, Bjørnstjerne, 1832-1910",English,['Novels'],https://www.gutenberg.org/ebooks/5052.txt.utf-8
5054,The Dream Doctor,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936",English,"['American Literature', 'Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/5054.txt.utf-8
5061,The Children's Book of Christmas Stories,Author not found,English,"['Short Stories', 'Children & Young Adult Reading']",https://www.gutenberg.org/ebooks/5061.txt.utf-8
5062,The Winds of Chance,"Beach, Rex, 1877-1949",English,"['American Literature', 'Historical Novels', 'Adventure', 'Novels']",https://www.gutenberg.org/ebooks/5062.txt.utf-8
5064,The Voyage of the Hoppergrass,"Pearson, Edmund Lester, 1880-1937",English,"['American Literature', 'Children & Young Adult Reading', 'Adventure', 'Humour', 'Novels']",https://www.gutenberg.org/ebooks/5064.txt.utf-8
5066,The Whole Family: a Novel by Twelve Authors,"Wyatt, Edith, 1873-1958",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/5066.txt.utf-8
5067,The Rainbow Trail,"Grey, Zane, 1872-1939",English,"['American Literature', 'Romance', 'Adventure', 'Novels']",https://www.gutenberg.org/ebooks/5067.txt.utf-8
5073,The War Terror,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936",English,"['American Literature', 'Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/5073.txt.utf-8
5074,Aunt Judy's Tales,"Gatty, Alfred, Mrs., 1809-1873",English,"['Short Stories', 'Children & Young Adult Reading']",https://www.gutenberg.org/ebooks/5074.txt.utf-8
5076,The Spoilers,"Beach, Rex, 1877-1949",English,"['American Literature', 'Adventure', 'Novels']",https://www.gutenberg.org/ebooks/5076.txt.utf-8
5079,Ziska: The Problem of a Wicked Soul,"Corelli, Marie, 1855-1924",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/5079.txt.utf-8
5080,"Magnum Bonum; Or, Mother Carey's Brood","Yonge, Charlotte M. (Charlotte Mary), 1823-1901",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/5080.txt.utf-8
5083,The Man of Feeling,"Mackenzie, Henry, 1745-1831",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/5083.txt.utf-8
5086,Rainbow's End,"Beach, Rex, 1877-1949",English,"['Historical Novels', 'Novels']",https://www.gutenberg.org/ebooks/5086.txt.utf-8
5087,The Treasure-Train,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936",English,"['American Literature', 'Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/5087.txt.utf-8
5090,I will repay,"Orczy, Emmuska Orczy, Baroness, 1865-1947",English,"['Historical Novels', 'Novels', 'French Literature']",https://www.gutenberg.org/ebooks/5090.txt.utf-8
5091,The Tempting of Tavernake,"Oppenheim, E. Phillips (Edward Phillips), 1866-1946",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/5091.txt.utf-8
5092,The Coming of Cuculain,"O'Grady, Standish, 1846-1928",English,"['Mythology, Legends & Folklore', 'Novels']",https://www.gutenberg.org/ebooks/5092.txt.utf-8
5093,The Little Minister,"Barrie, J. M. (James Matthew), 1860-1937",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/5093.txt.utf-8
5094,"The Romance of ElaineSequel to ""Exploits of Elaine""","Reeve, Arthur B. (Arthur Benjamin), 1880-1936",English,"['Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/5094.txt.utf-8
5098,"Lives of the English Poets : Waller, Milton, Cowley","Johnson, Samuel, 1709-1784",English,"['Biographies', 'British Literature']",https://www.gutenberg.org/ebooks/5098.txt.utf-8
5099,Heart of the Sunset,"Beach, Rex, 1877-1949",English,"['Adventure', 'Novels']",https://www.gutenberg.org/ebooks/5099.txt.utf-8
5100,Alaeddin and the Enchanted Lamp,Author not found,English,"['Mythology, Legends & Folklore', 'Novels']",https://www.gutenberg.org/ebooks/5100.txt.utf-8
5102,The Path of a Star,"Duncan, Sara Jeannette, 1861-1922",English,['Novels'],https://www.gutenberg.org/ebooks/5102.txt.utf-8
5106,"The Canadian Brothers; Or, The Prophecy Fulfilled: A Tale of the Late American War — Volume 1","Richardson, Major (John), 1796-1852",English,"['Historical Novels', 'Novels']",https://www.gutenberg.org/ebooks/5106.txt.utf-8
5107,"The Canadian Brothers; Or, The Prophecy Fulfilled: A Tale of the Late American War — Volume 2","Richardson, Major (John), 1796-1852",English,"['Romance', 'Historical Novels', 'Adventure']",https://www.gutenberg.org/ebooks/5107.txt.utf-8
5108,"The Canadian Brothers; Or, The Prophecy Fulfilled: A Tale of the Late American War — Complete","Richardson, Major (John), 1796-1852",English,"['Historical Novels', 'Novels']",https://www.gutenberg.org/ebooks/5108.txt.utf-8
5110,The Adventures of Jerry Muskrat,"Burgess, Thornton W. (Thornton Waldo), 1874-1965",English,"['Adventure', 'Children & Young Adult Reading']",https://www.gutenberg.org/ebooks/5110.txt.utf-8
5111,The Real Diary of a Real Boy,"Shute, Henry A. (Henry Augustus), 1856-1943",English,"['American Literature', 'Children & Young Adult Reading', 'Novels', 'Humour']",https://www.gutenberg.org/ebooks/5111.txt.utf-8
5114,Ardath: The Story of a Dead Self,"Corelli, Marie, 1855-1924",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/5114.txt.utf-8
5118,The American Senator,"Trollope, Anthony, 1815-1882",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/5118.txt.utf-8
5119,The Lion and the Mouse; a Story of an American Life,"Hornblow, Arthur, 1865-1942",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/5119.txt.utf-8
5120,"Vandrad the Viking; Or, The Feud and the Spell","Clouston, J. Storer (Joseph Storer), 1870-1944",English,"['Historical Novels', 'Adventure', 'Mythology, Legends & Folklore']",https://www.gutenberg.org/ebooks/5120.txt.utf-8
5121,Dark Hollow,"Green, Anna Katharine, 1846-1935",English,"['American Literature', 'Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/5121.txt.utf-8
5122,The Trail of the Lonesome Pine,"Fox, John, Jr., 1862-1919",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/5122.txt.utf-8
